Resource,Id,Value,DisplayName,PermissionType
Power BI Service,35735863-502b-4a11-8f65-b0bbe7ec8e95,Warehouse.ReadWrite.All,,Delegated
Power BI Service,d2bc95fc-440e-4b0e-bafd-97182de7aef5,Item.Read.All,,Delegated
Power BI Service,caf40b1a-f10e-4da1-86e4-5fda17eb2b07,Item.Execute.All,,Delegated
Power BI Service,a405c0f7-5d2f-4e19-8db7-7323bae0b3c3,PaginatedReport.ReadWrite.All,,Delegated
Power BI Service,bd305576-f504-4e9a-81d4-d16c7eb5334b,Eventstream.ReadWrite.All,,Delegated
Power BI Service,726667b1-01a6-4be4-b04c-e95eae4023a8,KQLDatabase.ReadWrite.All,,Delegated
Power BI Service,753e9303-2fd9-496e-aa7c-cf84a133f42a,KQLDataConnection.ReadWrite.All,,Delegated
Power BI Service,dbc7f8f6-3822-41e6-aebd-5a79e2ddc72a,SQLEndpoint.Read.All,,Delegated
Power BI Service,88ba374a-d581-4944-b7c7-1181754eba74,KQLQueryset.ReadWrite.All,,Delegated
Power BI Service,e0c0aef0-3eab-49ca-9662-50cc7bd13bfb,DataPipeline.ReadWrite.All,,Delegated
Power BI Service,91f75836-b68c-4fff-84db-4372412a2c82,Datamart.Read.All,,Delegated
Power BI Service,d2090f0b-c876-45ea-b6fa-785e7ef84788,SemanticModel.Read.All,,Delegated
Power BI Service,565b3968-767c-4100-8771-a827146f38ce,Lakehouse.Execute.All,,Delegated
Power BI Service,aa70d616-e57e-4a5a-84cd-07de4250dd2e,SQLEndpoint.Execute.All,,Delegated
Power BI Service,eee83281-2212-467d-b9e3-2aadfb170f33,Lakehouse.ReadWrite.All,,Delegated
Power BI Service,c67b16d3-b5b8-4c87-8ca0-a8e00c6d6ff3,Dashboard.Reshare.All,,Delegated
Power BI Service,54f4913d-63d6-4256-a270-f16a6222e625,Report.Reshare.All,,Delegated
Power BI Service,49dd4a50-f26f-4cc8-b895-227eb620861d,SparkJobDefinition.Reshare.All,,Delegated
Power BI Service,b510092a-d399-45f3-b1d5-4e2d34c87997,PaginatedReport.Reshare.All,,Delegated
Power BI Service,62816fca-afaa-44af-abd6-9e8f604d8dbb,Scorecard.Reshare.All,,Delegated
Power BI Service,868c9b47-9e35-4c69-bac3-042213ef72a3,SemanticModel.Reshare.All,,Delegated
Power BI Service,15a808d7-2065-4357-8b76-47f701df3575,SQLEndpoint.Reshare.All,,Delegated
Power BI Service,d7629fc2-75c0-412f-9c11-052513f055ae,Warehouse.Reshare.All,,Delegated
Power BI Service,9afd59c7-4e4d-4a5d-b2aa-2777debb5cd9,DataPipeline.Reshare.All,,Delegated
Power BI Service,e5c15c39-f5e8-45b2-b858-edba09abc583,SQLEndpoint.ReadWrite.All,,Delegated
Power BI Service,bcd38192-b0a2-4c40-bc0e-5728ec6ee69d,Dashboard.Execute.All,,Delegated
Power BI Service,b23bb8c4-af74-49b0-91dd-79ffb83cddb9,DevX.ReadWrite.All,,Delegated
Power BI Service,1ddcbaa9-c4cf-4684-9048-e04a12739a8c,RetailDataManager.Read.All,,Delegated
Power BI Service,e87305de-874c-4fb9-a7c1-fff664dc5d6e,RetailDataManager.ReadWrite.All,,Delegated
Power BI Service,5793b2af-bc3b-4f1d-bbb1-9a3e359dd8e1,RetailDataManager.Execute.All,,Delegated
Power BI Service,d95f0afe-0ace-431b-9741-b29d7a02e19b,RetailDataManager.Reshare.All,,Delegated
Power BI Service,cd1718e4-3e09-4381-a6e1-183e245f8613,Eventhouse.Read.All,,Delegated
Power BI Service,b13393d0-9253-4ca8-be5a-be145f337ea3,Eventhouse.ReadWrite.All,,Delegated
Power BI Service,0a5f551e-003b-482b-b5fb-7124a9510ba1,Eventhouse.Execute.All,,Delegated
Power BI Service,1318ed2f-75ad-4748-b33a-d49044214bdb,Eventhouse.Reshare.All,,Delegated
Power BI Service,a55d4405-a37a-4d41-ad6e-745665a3bbcb,Workspace.GitCommit.All,,Delegated
Power BI Service,5809ab1d-9154-49e7-a105-d82760eac8cf,Workspace.GitUpdate.All,,Delegated
Power BI Service,9ff20ed3-e70b-486e-9686-006be349a5d6,Notebook.Reshare.All,,Delegated
Power BI Service,d17eaf78-91ce-4314-9101-868b933996fb,Warehouse.Execute.All,,Delegated
Power BI Service,5a93e9d0-4312-4fad-bbb5-44c74a75083a,MLModel.Reshare.All,,Delegated
Power BI Service,7504609f-c495-4c64-8542-686125a5a36f,Report.ReadWrite.All,,Delegated
Power BI Service,ad056abd-4839-4bb1-ba68-ffcf8194a869,Dataflow.Reshare.All,,Delegated
Power BI Service,881e9f00-4e9c-4798-bc50-832fea2cdbe6,Lakehouse.Reshare.All,,Delegated
Power BI Service,27296d33-1a83-44d6-9665-63f4902781f9,MLExperiment.Reshare.All,,Delegated
Power BI Service,44abf802-73c1-42f4-a26f-915b4c27fa8f,Datamart.Reshare.All,,Delegated
Power BI Service,ff4d87c4-a161-49a8-a886-fe14bf6a2203,Eventstream.Reshare.All,,Delegated
Power BI Service,02e8d710-956c-4760-b996-2e83935c2cf5,Item.Reshare.All,,Delegated
Power BI Service,83a35b59-6a34-40f4-ac4e-5bf5a6ff9a5d,KQLDatabase.Reshare.All,,Delegated
Power BI Service,8191607d-cbe5-49c6-b480-1aae71f3dce6,KQLDataConnection.Reshare.All,,Delegated
Power BI Service,b02aa3b5-6fb3-48b8-803a-57bdef45d20c,Notebook.ReadWrite.All,,Delegated
Power BI Service,2cb667b2-c449-4f2d-a1ad-e0ffa27b5d75,MLModel.ReadWrite.All,,Delegated
Power BI Service,5d9a285a-0847-4aa7-a9db-4991dedc2b53,MLModel.Read.All,,Delegated
Power BI Service,e4f65fe4-b466-4254-89ea-2fcdc8d8ac49,MLExperiment.ReadWrite.All,,Delegated
Power BI Service,179809f0-8b05-4f65-bdd0-920fb4945c33,MLExperiment.Read.All,,Delegated
Power BI Service,ec20a3e3-8c0b-4d75-8d1b-a9ffdbbe2519,SparkJobDefinition.ReadWrite.All,,Delegated
Power BI Service,01944dba-21df-426f-bb8c-796488be96ad,Tenant.Read.All,,Delegated
Power BI Service,13060bfd-9305-4ec6-8388-8916580f4fa9,Lakehouse.Read.All,,Delegated
Power BI Service,0a25ca24-b130-4a32-affd-29d640b63f14,Notebook.Read.All,,Delegated
Power BI Service,f9759906-80a4-4f4a-b010-24b832bc6a30,Dataflow.Read.All,,Delegated
Power BI Service,ddd37690-e119-40c5-a821-3746ea6125c4,Dataflow.ReadWrite.All,,Delegated
Power BI Service,b271f05e-8329-4b97-baa4-91cf15b99cf1,Dashboard.ReadWrite.All,,Delegated
Power BI Service,4ae1bf56-f562-4747-b7bc-2fa0874ed46f,Report.Read.All,,Delegated
Power BI Service,2d3aa07c-d364-4ce0-acbc-b7e151ee161d,KQLQueryset.Reshare.All,,Delegated
Power BI Service,2448370f-f988-42cd-909c-6528efd67c1a,Dashboard.Read.All,,Delegated
Power BI Service,7a638d43-6e2d-4bf0-bffd-477785a2c721,Environment.Execute.All,,Delegated
Power BI Service,322b68b2-0804-416e-86a5-d772c567b6e6,Dataset.ReadWrite.All,,Delegated
Power BI Service,da46e639-2366-4e0a-a190-3fb3aac31e45,MountedDataFactory.Reshare.All,,Delegated
Power BI Service,aeae5f51-8e10-4970-97f6-8bc2664df3a1,MountedDataFactory.Execute.All,,Delegated
Power BI Service,63ec6016-8d37-4b46-bee2-39ad0ded84d6,MountedDataFactory.ReadWrite.All,,Delegated
Power BI Service,7aaf3c81-a937-4309-a1bc-812e1102a837,MountedDataFactory.Read.All,,Delegated
Power BI Service,5de94f0e-625f-423b-a7e3-aa181fa938c7,CopyJob.Execute.All,,Delegated
Power BI Service,840d81d1-e227-45e2-982c-e76ce6908b43,CopyJob.Reshare.All,,Delegated
Power BI Service,615e36fa-c072-424a-a1f6-c098849fade9,CopyJob.ReadWrite.All,,Delegated
Power BI Service,fa6c6162-62d9-4f38-b83e-52a4a0382d00,CopyJob.Read.All,,Delegated
Power BI Service,004969fb-6ad0-4ca6-aa15-246f2bc7ba3c,Reflex.Reshare.All,,Delegated
Power BI Service,784ff746-e33b-4449-ba4e-081158296c6c,Reflex.Execute.All,,Delegated
Power BI Service,7e23ffe1-cea7-435d-94ce-4a7b4e8b38a0,WarehouseSnapshot.Reshare.All,,Delegated
Power BI Service,f132046a-f99f-4e2f-af2c-bcc6690050a5,WarehouseSnapshot.Execute.All,,Delegated
Power BI Service,00a826b4-8fc8-4273-b68f-5947f7d13795,WarehouseSnapshot.ReadWrite.All,,Delegated
Power BI Service,fe27a477-ed49-4762-9157-5a22eec929a7,WarehouseSnapshot.Read.All,,Delegated
Power BI Service,ed4d5569-4170-4f10-b174-16f9d1b31cec,KQLDashboard.Reshare.All,,Delegated
Power BI Service,6132db85-22d5-486c-b094-56eb8f746628,KQLDashboard.Execute.All,,Delegated
Power BI Service,3a857d04-01aa-421a-aa42-e40b4264b6f7,KQLDashboard.ReadWrite.All,,Delegated
Power BI Service,f19ea7d7-2f31-4c6d-9845-d5480c5d1798,KQLDashboard.Read.All,,Delegated
Power BI Service,f2fe8057-777e-4536-a069-90f4a2f922bf,MetricSet.Reshare.All,,Delegated
Power BI Service,c79ca1a6-cca1-4ef3-98e3-6abf01eb242f,MetricSet.Execute.All,,Delegated
Power BI Service,68386d9d-5570-4b99-9211-ab8abd584145,MetricSet.ReadWrite.All,,Delegated
Power BI Service,0107b32c-22a6-4354-ad71-828b6d03598a,MirroredAzureDatabricksCatalog.Read.All,,Delegated
Power BI Service,f4611230-1dcf-4466-92d9-59a35c81737a,MetricSet.Read.All,,Delegated
Power BI Service,c5431154-27d8-4db7-96d0-8a201ad5d027,MirroredAzureDatabricksCatalog.ReadWrite.All,,Delegated
Power BI Service,ee9fd26c-e612-44ef-8985-a0c7a1b06ab1,MirroredAzureDatabricksCatalog.Reshare.All,,Delegated
Power BI Service,547211ef-7223-404f-8519-fee52fda6402,OneLake.Read.All,,Delegated
Power BI Service,7da32ee4-ec68-43a4-b13a-b5385ad9770e,Warehouse.Restore.All,,Delegated
Power BI Service,0a7d02f8-6c5f-4f1f-91e0-0650efd2436b,Fabric.Extend.IframeSandbox,,Delegated
Power BI Service,f4e8a89a-fa13-4aac-abd3-925cfe74dc66,ExternalDataShare.Accept.All,,Delegated
Power BI Service,1d1f591a-f469-48d6-8995-a532552ae72c,Lakehouse.ExternalDataShare.All,,Delegated
Power BI Service,b102c99e-b723-4ac3-beb8-8813448ccfa7,Warehouse.ExternalDataShare.All,,Delegated
Power BI Service,5cf1e703-06da-4688-8f2a-29e77c25489a,SemanticModel.ExternalDataShare.All,,Delegated
Power BI Service,3a1af33d-ccfa-4264-998b-348c8c299db1,KQLDatabase.ExternalDataShare.All,,Delegated
Power BI Service,bae3e5e0-a78a-4b0f-b3a0-0dc52f365b9d,Item.ExternalDataShare.All,,Delegated
Power BI Service,eb433b13-ec6d-487b-8411-b5fadda75072,MirroredDatabase.ExternalDataShare.All,,Delegated
Power BI Service,e90f72dc-f418-4844-82db-ea22d405cfc1,SQLDatabase.ExternalDataShare.All,,Delegated
Power BI Service,a1999a26-9603-41b3-abf3-45698c57f620,Code.AccessSQL.All,,Delegated
Power BI Service,02d9fa8b-e936-407b-a8f2-9b8fa5bda3bc,OrgApp.Reshare.All,,Delegated
Power BI Service,38536678-0d9f-4f82-88e5-a13a78d1d209,OrgApp.ReadWrite.All,,Delegated
Power BI Service,d27d5544-b17d-471f-9a02-ef09d6720508,OrgApp.Read.All,,Delegated
Power BI Service,82b1d51c-42df-4ba9-9aee-bbba1e3f2ab7,DataAgent.Reshare.All,,Delegated
Power BI Service,c6756612-6853-4145-a661-90c1d045b2dc,DataAgent.Execute.All,,Delegated
Power BI Service,c23fda5c-561f-4890-ad72-5f57bb7496fd,DataAgent.ReadWrite.All,,Delegated
Power BI Service,40fa91d5-73ef-412c-a8c8-c8658670d0eb,DataAgent.Read.All,,Delegated
Power BI Service,c289c338-860d-4abf-8312-2455f47f8f33,ItemMetadata.ReadWrite.All,,Delegated
Power BI Service,94a31d2b-0d95-46b5-9dcd-1bf123c80327,ItemMetadata.Read.All,,Delegated
Power BI Service,e618543a-fb4e-4e95-a8f0-7af6549af7a9,MirroredAzureDatabricksCatalog.Execute.All,,Delegated
Power BI Service,7f33e027-4039-419b-938e-2f8ca153e68e,Dataset.Read.All,,Delegated
Power BI Service,cece14a0-0fa7-4de3-b458-69bd0cfea634,GraphQLApi.Execute.All,,Delegated
Power BI Service,73d01b13-cb5e-466e-8752-a50feccb317e,GraphQLApi.ReadWrite.All,,Delegated
Power BI Service,7ba630b9-8110-4e27-8d17-81e5f2218787,Fabric.Extend,,Delegated
Power BI Service,7cbb226f-a463-4f7e-b085-d11f68dac9ee,SQLDatabase.Reshare.All,,Delegated
Power BI Service,f87561dd-6f31-48ab-bcca-d3cec4564562,SQLDatabase.Execute.All,,Delegated
Power BI Service,e4a4166c-b39f-4956-96ee-52ae6f1242e8,SQLDatabase.ReadWrite.All,,Delegated
Power BI Service,1cc6e528-a407-4de1-883e-e36b91e09379,SQLDatabase.Read.All,,Delegated
Power BI Service,8eb59948-47ce-4224-8cb1-f2a1ddb35822,PrincipalDetails.ReadBasic.All,,Delegated
Power BI Service,72e814f5-a6b9-4316-b2ca-d07f426c178c,Environment.Reshare.All,,Delegated
Power BI Service,995d4201-6a2d-45c6-bad2-9f2aba89298d,Environment.ReadWrite.All,,Delegated
Power BI Service,80a4f621-10a7-45e5-a961-79e9b81831d0,Environment.Read.All,,Delegated
Power BI Service,346e63ff-7cb8-4d86-9f6b-c9212f86a719,Connection.Reshare.All,,Delegated
Power BI Service,3be8fe94-2189-4d8b-89c6-dd35c5cea6ef,Connection.ReadWrite.All,,Delegated
Power BI Service,9ff18859-b8d5-4a89-9912-448b84dfb097,Connection.Read.All,,Delegated
Power BI Service,b43e1ada-25ee-416f-bd5c-512976ddc74b,UserState.ReadWrite.All,,Delegated
Power BI Service,76e2ebd5-0dfb-4a5b-93c7-ed89e0362834,Capacity.Read.All,,Delegated
Power BI Service,4eabc3d1-b762-40ff-9da5-0e18fdf11230,Capacity.ReadWrite.All,,Delegated
Power BI Service,b2f1b2fa-f35c-407c-979c-a858a808ba85,Workspace.Read.All,,Delegated
Power BI Service,445002fb-a6f2-4dc1-a81e-4254a111cd29,Workspace.ReadWrite.All,,Delegated
Power BI Service,d2e42f6b-2baf-4ff4-83ef-51e66321516e,Gateway.Read.All,,Delegated
Power BI Service,ddb3ca45-a192-477d-acb2-46bf9dc586de,Gateway.ReadWrite.All,,Delegated
Power BI Service,d594897b-76e7-4b2b-984b-b4adff35e109,Tenant.ReadWrite.All,,Delegated
Power BI Service,f3076109-ca66-412a-be10-d4ee1be95d47,Content.Create,,Delegated
Power BI Service,fc011432-d782-46d3-8143-f0328911e0a3,GraphQL.Execute.All,,Delegated
Power BI Service,88cf9f59-aa53-4386-ae14-3c8263713766,GraphQLApi.Reshare.All,,Delegated
Power BI Service,64f9ad72-16e9-49c9-b691-1cb7545560c3,UserDataFunction.Read.All,,Delegated
Power BI Service,2a34e79d-bc8c-40b7-8053-22549c4f8a8d,UserDataFunction.Execute.All,,Delegated
Power BI Service,deae611f-920b-422f-805e-f635080c4cfb,GraphQLApi.Read.All,,Delegated
Power BI Service,a66db2ff-fea7-40f3-8b63-2a35d6c5f753,Code.AccessFabric.All,,Delegated
Power BI Service,2049d009-d5d1-4947-85ab-8b727def2427,Code.AccessAzureKeyvault.All,,Delegated
Power BI Service,c655ab60-056e-4dd8-8cd0-6b5398bf6002,Code.AccessAzureDataLake.All,,Delegated
Power BI Service,eaf7943f-ddfe-4442-96af-9419cf9522f3,Code.AccessAzureDataExplorer.All,,Delegated
Power BI Service,3f981b02-4cb2-4226-b4d2-c378f291573c,Code.AccessStorage.All,,Delegated
Power BI Service,ce5cc3da-13ac-4c07-9b8d-f5c5811d91d0,GraphInstance.Reshare.All,,Delegated
Power BI Service,d7fd01f6-c485-406a-ad50-27ea1c711589,GraphInstance.Execute.All,,Delegated
Power BI Service,6523f613-2a20-4d18-8b05-4d1bce5b7b07,GraphInstance.ReadWrite.All,,Delegated
Power BI Service,dc55c1dd-468c-4d7f-877a-9414f4c79c61,GraphInstance.Read.All,,Delegated
Power BI Service,79649b78-0856-46fa-902e-b634299dbc3c,VariableLibrary.Reshare.All,,Delegated
Power BI Service,2c1729df-8c12-449b-ae71-2e4acea26919,VariableLibrary.Execute.All,,Delegated
Power BI Service,43e2cb94-fe45-449d-aa4d-b1f473b98c53,VariableLibrary.ReadWrite.All,,Delegated
Power BI Service,ea662897-fca3-4698-84f4-6acc2fb3a7ea,VariableLibrary.Read.All,,Delegated
Power BI Service,c18991d0-0a42-4567-983a-1993bc79f327,MirroredDatabase.Reshare.All,,Delegated
Power BI Service,67d4aa3f-531f-4db2-a382-7db42788fd35,MirroredDatabase.Execute.All,,Delegated
Power BI Service,2eb0ab4e-195e-45ec-9eb3-3b9842bea4f4,MirroredDatabase.ReadWrite.All,,Delegated
Power BI Service,10051e25-9077-418c-a076-32a2d35132a2,MirroredDatabase.Read.All,,Delegated
Power BI Service,99cac2a4-5c59-45dc-83bd-5303fda5d49d,Reflex.ReadWrite.All,,Delegated
Power BI Service,781c41ac-e316-4a17-b470-cafd75f5c010,Reflex.Read.All,,Delegated
Power BI Service,beaf3087-05af-4060-a0a5-29779c902004,SparkJobDefinition.Read.All,,Delegated
Power BI Service,9a69fd02-6f0f-4945-bd56-33a4a01f887d,UserDataFunction.ReadWrite.All,,Delegated
Power BI Service,ada1b44b-4474-40ed-b32c-e3543dccec0e,OneLake.ReadWrite.All,,Delegated
